id,score,title,report
lso3****,8,고질라: 킹 오브 몬스터, 스토리 0점 액션100점
nomz****,10,기생충, 딸까지 취업하는걸로 만족했어야했다..너무 욕심냈어
work****,10,기생충, 봉준호 감독만의 역량이여실히드러남
happ****,10,어벤져스: 엔드게임, 1위
dlsh****,10,기생충, 반지하 집냄새가 싫어서 탈취제를 꼭 뿌리고 등교하던 학창시절이 생각하며
hana****,8,토요일 밤의 열기, 다 좋은데 아무리 옛날이지만 머리에 꽂한 여자들 최악~ 패션은 2~30년대 보다 후지다.
todn****,10,알라딘, 애니 안보고 봤는데 진짜 재미있어요  ㅋㅋ
jang****,10,김군, 그날의 모든 김군에게 바칩니다. 그리고 현재의 모든 김군에게 바칩니다
alsx****,1,걸캅스, 남자는 무능하고 나쁜놈. 여자는 강하고 정의롭다. 이런 개같은 논리로 영화를 만드니 에휴
74ca****,10,기생충, 봉준호는 천재다 이 영화는 미친영화다
ko1k****,6,기생충, 가난하거나 부자이거나모두 다 보기불편한 영화
suns****,10,기생충, 나는 지하철을 타지만
kje7****,1,엑스맨: 다크 피닉스, 재미없어요 ...ㅜㅜ
0106****,10,기생충, 그래서 결국 우리에게 주는 메세지는 무엇인가요
74ca****,10,호텔 뭄바이, 테러현장에 있는듯 몰입감 쩔었음 영화잘만들었네
1114****,10,알라딘, 정말 기대없이 아이들 데리고 갔는데 아직도 제가 빠져있네요 영상보며 주제곡 흥얼거리며오랜만에 넘 아름다운 영화 본거같아요
elsa****,10,알라딘, 정말 하나하나 그냥 다 좋습니다 ㅠㅠ
9qkr****,8,아인, 사토.. 연기 쩐다.. 근데 여자 아인의 상사 너무 오그라들고 못생겨서 짜증나는
rkdw****,7,0.0MHz, 내용은 이해가 안가는 부분들이 조금씩 있었지만 영화 분위기는 좋았어요
oh36****,10,시카리오: 데이 오브 솔다도, 3편 무지 기대된다~~
misu****,10,알라딘, Ost가 너무 좋고요
dydd****,10,알라딘, 완전 ㅋ 잼잇음ㅋㅋ   와   ㅋㅋ
kwon****,10,교회오빠, 실제의 투병과 죽음앞에서도 감흥이 없다는 강철인(?
tolo****,8,엑스맨: 다크 피닉스, 흥행하지 못해 아쉽다 완성도가 이렇게 높은데...물론 아쉬운 부분도 많지만 훌륭한 작품이라고 생각한다.
hell****,10,어벤져스: 엔드게임, 마블은 사랑입니다!ㅁ
hell****,10,악인전, 재밌었ㅇ요 역시 마동석
hell****,10,엑스맨: 다크 피닉스, 재밌어..요...☆
kimh****,10,기생충, 이 영화는 어느 장르로도 구속되지 않는다
amye****,6,기생충, 독특해요.결말도 독특 ㅋ
jaem****,8,알라딘, 어렸을적 부터 가장 좋아하던 에니메이션이 영화화 된것은 흥미로웠지만 뭔가 아쉬운부분이 있는 건 사실. 그러나 윌스미스와 A whole new world만으로도 충분히 만족!
hgw3****,10,기생충, Pretend 하다가 더 내려가버린 가족들
irdj****,10,알라딘, 너무 환상적이야!! 보는 내내 행복햇어
dksx****,10,알라딘, 기생충 알라딘 둘다 본 입장으로 말하면 진짜 부끄럽다... 외국나가서 상받았다고 빨아대는 우리나라 사람들 리얼 고매하다.. 기생충은 소재만 참신하고 전개 개연성 떡밥 뭐하나 제대로 된게 없는데.. 알라딘은 그냥 완벽했다. 우리나라 영환  많이 부족하다
kuil****,10,고질라: 킹 오브 몬스터, 재미있어요~~~아이가 엄청기대했어요
wjsq****,10,알라딘, 너무 재밌어요 ㅜㅜ또볼거예요자스민공주 존예
bl08****,10,기생충, 보는 내내 나를 불편하게 하고
rj01****,2,엑스맨: 다크 피닉스, 김복동  뺌때리는 쓰레기영화 토토로를 보고 마음에 안정을 찾길
igel****,8,캡틴 마블, 그냥 전형적인 히어로물인데?
dbsw****,6,기생충, 기분이너무좋지않았다..끝까지보기가너무힘들었다 조여정은 진짜연기잘한다
sung****,9,알라딘, 램프찾으러 떠날겁니다.
king****,10,기생충, 그냥 짱임 최고였다 부익부빈익빈 씁쓸하다
floo****,8,안경, 아무것도 가지지 않은 자들의 휴양지. 떠나고 싶다.
choc****,10,너의 이름은., 그어떤영화와도다르다.왠만한영화보다유명영화보다 스릴만점이다.너무짱이에욨!너의이름은.많이봐주세요여러분!감사합니당!
sin5****,6,삼국-무영자, 영상미는 좋은데 너무 지루하다 액션도 그닥..그나마 반전의 묘미가..
std0****,9,엑스맨: 다크 피닉스, 끝나서 아쉽지만 괜찮은 마무리였다.
soju****,8,대호, 자연은 문명 이전에 있었습니다. 이 영화를 반일적 관점으로 바라본다는게 안타깝습니다.
d645****,6,엑스맨: 다크 피닉스, 엑스멘 치고는 스토리 연출 모두 지금까지 봐온 영화중에 제일 빈약했네
kk11****,10,맨 인 블랙, SF 좋아하는데 재밌게 봤음 윌 스미스짱
quit****,10,고질라: 킹 오브 몬스터, 기묘한 이야기를보고 밀리 보비 브라운 팬이 됐는데.. 응원합니다!
jeey****,10,알라딘, 진짜 너무 좋았다.... 본지 일주일이 지났는데도 ost가 잊혀지지가 않아ㅠㅠㅠㅠ 알라딘 자스민 지니 원숭이 다 죠아 ㅠㅠㅠㅠ
gyub****,10,어벤져스: 엔드게임, 역대 마블 영화중에 제일 재밌게 봤네요
gyub****,8,악인전, 정말 재밌게 봤어요 끝내주게
gydu****,8,알라딘, 꿈이 현실이 되는 영화어렸을 때 알라딘 애니메이션을 보고 ost를 매일 들었던 기억이 있는데 실사판으로 보니까 감회가 새롭더라구요. 너무 멋진 영화였습니다.
yoon****,8,알라딘, 다 좋은데 자파역할 배우 카리스마가 좀 떨어지는 것 같아요.만화에서는 좀 잔혹한데 영화에서는 카리스마가 떨어지네요.그래도 잼있게 잘 봤습니다^^
love****,10,내안의 그놈, 진영연기에 놀라고 액션씬도 너무 좋았어요!!
rlag****,10,알라딘, 또 보고 싶어지는 꿈의 영화.
lizz****,10,알라딘, 너무 재미있어요. 만화영화와는 또 다른 매력이네요.
over****,10,명탐정 피카츄, 전 너무 좋았어요 내용이 중요한게 아니라...피카츄를 그냥 이렇게 영화로 만들어준것만해도 김사함 ㅠㅠ포켓몬들 너무 귀여워... 2편도 빨리 나와라
shfk****,10,기생충, 현실적으로 가장 무서운영화
futu****,10,기생충,  맥거핀
jean****,9,기생충, 현실적인 빈부격차에 대해 보여준다
hyoj****,10,기생충, 영화보는 내내 단1분도 지루하지 않았다. 몰입감 장난아님...
jihy****,10,기생충, 많은 생각을 하게 해준 영화..가난해도 정직한게 행복한 것인가결국 풍족하고 여유로운것이 행복한 것인가
anti****,10,더 록, 너무 재밌음. 배우들 연기 쩔고 음악좋고.. 다들 가여운 사람들 군인들 전부 불쌍하다ㅠㅠ 근데 니콜라스케이지 비줠이 별로라..커플 둘다 별로였어요. 에드해리스 숀코네리 완전 최고!영화 너무 재밌네요!!!
jun0****,3,독고다이, 여자들 캐스팅하고 음악은 괜찮은데..나머진 일진1.2.3에 비하믄 그닥이네요.
js-m****,10,엑스맨: 다크 피닉스, 모든 캐릭터들이 이렇게 매력적일 수 있을까 ㅠㅠ 재밌었다. 나의 엑스맨 안녕 ㅠㅠ
nice****,10,기생충, 웃기다가 무섭다가 슬프다!
robo****,8,미녀와 야수, 춤출때 영상미 만큼은 최고다
leem****,10,알라딘, 엉덩이가 절로 들썩거리는 영화
answ****,10,알라딘, &amp;#34; 이 영화 참 아름답다&amp;#34; 라는 표현이 절로 나오는 영화
keep****,10,드래곤 길들이기 3, 투슬리스 최고였어 .... 애기들이랑 행복해 ㅠㅠ??
juhy****,10,알라딘, 어제 보고 왔는데 정말 재미있어요!노래도 좋고 배우들도 좋고 추천 합니다!!
tjdw****,1,걸캅스, 전형적 꼴페미들이 희망하는 여경이 이 영화에있다
moon****,3,상류사회, 초반엔 나름 괜찮았는데 ..아쉽다 좀 잘만들어보지av배우는 왜 나온건지도 모르겠고..
lsi1****,5,0.0MHz, 극장에서 공포영화 보면 왠만하면 무서운데정말 하나도 무섭지가 않았다
jaso****,10,기생충, 재밌음. 쌓여왔던 불안감이 터지는 순간 매우 몰입함
2328****,10,호텔 뭄바이, 그단적인 사고가 얼마나 위험한가를 보여주는 영화
cmsl****,8,알라딘, 동심으로 보는 영화.  극혐기생충과 기준이하 일색인 요즘
gggg****,10,기생충, 걸작.. 알라딘보다도 훨 잼썼습니다; 스토리
zzan****,8,빅샤크2: 해저2만리, 잘봤어요아이들과 오랜만 가족영화~
zxas****,9,기생충, 결말 부분에서 약간 아쉬웠던거 제외하면 정말 한국영화중에 역대급입니다
rite****,10,나의 특별한 형제, 신파가 아니라서 좋네요. 현실적인 면이 많고 웃기기도 해서 참 좋았습니다. 
jjng****,10,로건, 휴잭맨 로건...ㅠㅠ
jjae****,10,알라딘, 기생충 보다는 알라딘이 재밉다.. 단 초등학생들 때문에 관람할때 어수선한 분위기가 있다는 점. 심야 추천합니다..
jjae****,10,알라딘, 기생충 보다는 알라딘이 재밉다.. 단 초등학생들 때문에 관람할때 어수선한 분위기가 있다는 점. 심야 추천합니다..
dail****,10,알라딘, 보는 내내 너무너무 즐거웠다
zaba****,8,엑스맨: 다크 피닉스, 재밌게 보긴 했는데 2% 부족한 느낌이 드네요.
ssin****,10,클래식, 다알고왔잖아 내맘 이제다 알아버렸잖아 하는데 너무 설렌다 
volt****,8,존 윅 - 리로드, 이럴거면 존윅이 몰래 산티노 죽이지 ㅠㅠ보스 누님 불쌍하네
msjb****,10,기생충, 그 수석은 정말 진짜였을까...
eeo3****,10,알라딘, 말로 표현할수 없었던 최고의 영화다
tjdr****,10,기생충, 시계방향...마약사줘.... 감명깊게 보았습니다...올해을 단어 였습니다
wbgm****,9,기생충, 우리가족은 평범하게 살고있고 저렇게 밑바닥 삶은 아니야 라고 나도 모르게 송강호네 가족과 비교하고 안심했다 그리고나서 씁쓸해져서 하루종일 아무것도 먹지 못했다
simz****,10,기생충, 4D도 아닌데 냄새나는 영화. 반지하냄새...지하철냄새...그 지하실 냄새
mgst****,1,걸캅스, 잘봤습니다 재미는 없네요 
psb2****,10,기생충, 볼 때보다 보고 나서 생각이 많아지는 영화
pdc2****,6,보희와 녹양, 담백하네요! 보희 귀여움!
vip9****,8,지렁이, 이렇게되면청소년보호법이더이상필요가없다는생각이들고가해자와피해자가있다면피해자가당한만큼가해자에게도적용되야맞는듯싶습니다
gywn****,10,노트북, 처음부터 끝까지 울게 만든 영화.. 이런 사랑을 하고싶다 
shyu****,1,호텔 뭄바이, 평점 조절 위원회에서 나왔습니다. 이 영화는  7.8 정도가 적당합니다
009h****,10,기생충, 긴말 필요없죠 그냥 최고최고최괴!!
uhim****,10,알라딘, 말이 필요없음. 그냥보셈 
twot****,7,알라딘, 후반부에 20분정도 답답함이 있었고나머지는 시간 가는줄 모르고 봄
saga****,10,블랙 스완, 무섭긴한데 재밌었다 결말은 무엇인가...
chlr****,10,기생충, 그냥 봐요 가족들이랑 말구
chco****,10,걸캅스, 여기서 별점테러하는 사람들은 불법촬영하고 찔려서 그렇다면서요?
cksb****,1,타이타닉 2, 아 누구야 2.23 너무 불편ㅡㅡ
l3an****,10,기생충, 시계방향은 진리다ㅋㅋ
runa****,10,이웃집 토토로, 이건 무조건 10점임 .. 미야자키 하야오 넘 팬이에요 ~ 
yhp1****,9,엑스맨: 다크 피닉스, 찰스 역할이 아쉽지만 액션은 볼만하다.  메그니토가 찰스 찾아가서 위로하는 부분에서 둘다 힘떨어지고 나이들어보여 서글펐는데 난 액션보다 이 부분이 자꾸 생각난다
0_oz****,10,알라딘, 인생 최초 3차 찍음 동네서 2d&amp;gt;용4d&amp;gt;용아맥 각자 다른 매력이 있어서 안질리고 보면 볼수록 미나가 연기한 알라딘이 너무 좋아짐ㅠㅠ 
ru16****,8,엑스맨: 다크 피닉스, 그럭저럭  볼만합니다 아쉬움도 있지만.
kiko****,10,알라딘, 정말좋음(엔드게임 보다는 아님
kimh****,10,기생충, Respect! 나 아세요?
0104****,10,알라딘, 윌 스미스 연기력 짱애기도 재밌어하고 어른도 볼만한 가족영화-*
qkrt****,10,기생충, 봉준호 그 자체가 장르다
hun3****,10,엑스맨: 다크 피닉스, 너무재미있다 그리고 아뿌분좀잔인하다...
yuna****,1,걸캅스, 이거 돈주고 본 사람들 진정 불쌍...20대 여자들이 좋아한다는거보니 페미들 아님 이거 잼있다고하는 사람들 없다에 내 손모가지건
shhj****,10,기생충, 왜 상을 받았나?로 의문이 시작되어 현실의 모든 키워드가 접목 되었다. 그래서 다시 봤다.
cpoc****,10,기생충, 소재나 시나리오가 대박.. 근데 이건 무조건 19세 걸어야죠
qkrt****,4,엑스맨: 다크 피닉스, 그냥 뮤턴트들의 초능력 감상에만 4점
ysh2****,8,기생충, 간만에 색달랐던 한국영화
kos4****,8,히든, 단 한순간도 세계가 패권주의로 물들지 않은 시대가 있었던가?
dhlo****,10,알라딘, 지니가 넘 웃기다 ㅋㅋ그리고 색감이 예쁘다~
athe****,1,기생충, 욕참기 실패  절대 한국영화 다신안봄 수고
vv03****,6,기생충, 재밋엇습니다. 내용구성
hjle****,10,조선명탐정: 흡혈괴마의 비밀, 웃기고 나음 재밋움ㅌㅌㅌ툨쿄쿜
squa****,9,알라딘, 여주 노래가 장난없네요비욘세급인듯
kpcc****,10,마이 파더, 김영철의 연기를 역시 묵직하다. 다니엘 헤니도 생각보다 좋았다.
katr****,10,극한직업, 꿀잼 아직 안본사람이있다면 제휴다운받아서라도 ㄱ
h102****,1,엑스맨: 다크 피닉스, 마블임에도 불구하고 망하는 이유가...
akar****,10,어벤져스: 엔드게임, 또봐도재밌어유빅잼빅잼
vent****,10,패신저스, 굿 재미+감동+연예 3박자 다 갖춤
ttls****,10,아이 엠 샘, 힘들 때 나만 힘든게 아니라는 걸 느끼게 해주는 영화. 하.. 17년 전 영화지만 지금 봐도 최고네
kaan****,10,기생충, 꿀잼존잼꿀잼존잼꿀잼
sj96****,10,본 레거시, 이 영화가 시리즈로 되어있는줄 모르고 그냥 제레미 레너가 좋아져서 찾아서 보게된 영화시리즈로 되어있어서 그런지 다들 전작과 비교를 많이하는게 보이는데 전작을 보지않고 그냥 이거만 하나본다면 괜찮은 작품개인적으로 제레미레너의 연기가 마음에 든다
kyle****,10,기생충, 작품성
juli****,7,기생충, 표현은 비유였지만 적나라하게 뭔가에 이입시키는 영화_ 그 지저분하고 찝찝한 모습에 내 마음도 불편하고 무거워 진걸 보니.. 하 
sykm****,3,플란다스의 개, 개들 이야기로 섞어찌개한 봉감독.재능이 서서히 드러나기 시작한 그의 데뷔작인데 배두나 한창때 모습이 돋보인다.그냥 갸루뽕 같은 끝맺음.필모그래피에 블랙유머 시작.
dldp****,10,알라딘, 지니가 참 힙해요ㅋㅋㅋㅋ 매력덩어리♡
asdf****,8,모던 보이, 많은 생각을 하게되는 영화였습니다...김혜수씨 그렇게 되는거 슬펐어요
jeno****,9,기생충, 기분 나쁜 영화였습니...
jino****,10,엑스맨: 다크 피닉스, 보라돌이잡는 쫄쫄이들보다훨씬심오하고 멋진캐릭터들매그니토외 찰리 대립과 화핮은 언제니 옮다
